Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.0513E-3,57.601825723,0.784609262,0.02549326,0.523012552,0
1.05594E-3,57.812850231,0.786063266,0.02529791,0.523012552,0
1.06467E-3,58.025558831,0.788774254,0.025102559,0.527196653,0
1.06918E-3,58.34584305,0.79015861,0.024809533,0.527196653,0
1.0722E-3,58.56016483,0.791083314,0.024614182,0.531380753,0
1.0764E-3,58.775066003,0.792360701,0.024418832,0.531380753,0
1.08434E-3,59.09939255,0.794753687,0.024125806,0.535564854,0
1.08861E-3,59.316809557,0.796029518,0.023930455,0.539748954,0
1.09039E-3,59.534881106,0.796558163,0.023735105,0.548117155,0
1.09844E-3,59.754056273,0.798937724,0.023539754,0.556485356,0
1.10527E-3,60.08530049,0.800933642,0.023246728,0.556485356,0
1.11606E-3,60.307540016,0.804045628,0.023051377,0.560669456,0
1.12917E-3,60.532731473,0.807761534,0.022856027,0.560669456,0
1.13373E-3,60.759457321,0.809036798,0.022660676,0.564853556,0
1.13799E-3,61.100316325,0.810221794,0.02236765,0.569037657,0
1.14191E-3,61.328545767,0.811304598,0.022172299,0.577405858,0
1.14418E-3,61.557373467,0.811929394,0.021976949,0.581589958,0
1.15215E-3,61.787349146,0.814104,0.021781598,0.589958159,0
1.15918E-3,62.018864506,0.81600317,0.021586247,0.589958159,0
1.16055E-3,62.250972349,0.816371174,0.021390897,0.589958159,0
1.16689E-3,62.60034833,0.818065426,0.021097871,0.589958159,0
1.16751E-3,62.833790588,0.81822967,0.02090252,0.594142259,0
1.17316E-3,63.068420131,0.819722257,0.020707169,0.59832636,0
1.18581E-3,63.305350263,0.823022396,0.020511819,0.606694561,0
1.19226E-3,63.543214828,0.824682323,0.020316468,0.615062762,0
1.19619E-3,63.782286116,0.825683973,0.020121117,0.619246862,0
1.20048E-3,64.02207781,0.826773818,0.019925767,0.619246862,0
1.20251E-3,64.262536849,0.827285956,0.019730416,0.623430962,0
1.2103E-3,64.504228697,0.82923932,0.019535065,0.631799163,0
1.21243E-3,64.867801818,0.829770853,0.019242039,0.631799163,0
1.2173E-3,65.110860392,0.830975492,0.019046689,0.635983264,0
1.22334E-3,65.355357236,0.832460634,0.018851338,0.635983264,0
1.22869E-3,65.600578264,0.833763866,0.018655987,0.640167364,0
1.23513E-3,65.847131045,0.835321939,0.018460637,0.644351464,0
1.2377E-3,66.094526775,0.835937067,0.018265286,0.644351464,0
1.24045E-3,66.342342975,0.83659449,0.018069936,0.648535565,0
1.2417E-3,66.590622797,0.836893764,0.017874585,0.652719665,0
1.24509E-3,66.839498647,0.837700171,0.017679234,0.656903766,0
1.24628E-3,67.088647209,0.83798009,0.017483884,0.661087866,0
1.24862E-3,67.338352184,0.838533354,0.017288533,0.661087866,0
1.25159E-3,67.588427184,0.83923233,0.017093182,0.665271967,0
1.25909E-3,67.839799657,0.840984413,0.016897832,0.669456067,0
1.26267E-3,68.092143189,0.841812611,0.016702481,0.673640167,0
1.26487E-3,68.344915763,0.842320618,0.01650713,0.673640167,0
1.29025E-3,68.602689423,0.848057999,0.01631178,0.673640167,0
1.29868E-3,68.8618622,0.849915721,0.016116429,0.677824268,0
1.31901E-3,69.123937451,0.854307662,0.015921078,0.682008368,0
1.32032E-3,69.255969299,0.854585159,0.015823403,0.682008368,0
1.33756E-3,69.5225925,0.858200004,0.015628052,0.686192469,0
1.34194E-3,69.790556077,0.859105456,0.015432702,0.690376569,0
1.353E-3,70.060923355,0.861361795,0.015237351,0.690376569,0
1.36195E-3,70.332544444,0.863163651,0.015042,0.694560669,0
1.36764E-3,70.605902394,0.864295843,0.01484665,0.69874477,0
1.38456E-3,70.881255473,0.867606798,0.014651299,0.69874477,0
1.38768E-3,71.020023552,0.868209153,0.014553624,0.70292887,0
1.38915E-3,71.297776094,0.868492578,0.014358273,0.711297071,0
