X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-120.4193606,39.82642401,train,4.8651618564874664E-4,55.26235948880517,0.712107343494299
-120.7413128,40.66338562,train,5.08545947621194E-4,56.23999906838973,0.7278901865580336
-120.3310814,40.49637882,train,0.0011876175306197324,78.3559020318989,0.9521428505675189
-120.1141433,40.75345667,train,2.2594414629402746E-4,35.37405508274219,0.43913287779078036
-120.0010466,41.13744681,train,3.121317545129809E-4,43.3405509929004,0.5501566818084138
-121.0760031,41.92452372,train,2.676026042447827E-4,39.8468706018179,0.49585433723434325
-119.7610038,38.75824102,train,0.001488972362605066,83.075753863284,0.9778697256515876
-118.182275,36.59769167,train,0.0018635444420871947,87.07182278012272,0.9915151377829069
-118.9601583,37.65067,train,0.002229730081634659,89.38022063377913,0.9966762799740077
-119.6948806,38.5827333,train,0.003788126892589874,97.66297906493025,0.9999384192455649
-117.9775778,37.040875,train,0.001196034424347753,78.59494471802562,0.9531627558373941
-118.0395417,37.2866444,train,6.603055246916145E-5,8.694289453247297,0.1554873965646021
-118.9645306,38.1075472,train,9.893697237498332E-4,73.16951088247029,0.9205119243824562
-120.57,40.46,train,5.697282055145617E-4,59.70331883790802,0.7673305914709099
-121.9462,41.67267,train,4.6129385871198313E-4,53.628635400798935,0.6929100883623308
-115.6047806,36.2629222,train,0.0010264528134725044,74.16815837327748,0.9277091019077891
-120.300775,38.67166333,train,9.531615564454084E-5,14.93908086967579,0.21647152224665656
-119.934945,38.69816667,train,3.197664963753008E-4,43.76341125092922,0.5588613053850713
-116.9554921,40.63052222,train,4.230459070462241E-5,3.93664209064457,0.10261693962681073
-119.897747,38.99437413,train,6.25309241157103E-4,62.31664951404469,0.79818185855311
-119.7544172,39.4647923,train,7.899015194361716E-4,67.93164387134304,0.8675616907575936
-119.8561074,39.3540452,train,0.0014492789822762675,82.34344409252877,0.9755033591748551
-115.62677,36.37185333,train,6.827936583997731E-4,64.73207346488337,0.825793047179893
-119.767005,39.24895833,train,0.0022922524901788674,90.2855819638,0.9971677608664499
-117.4438167,39.32417833,train,1.0744274059494121E-4,17.226581305316493,0.24041580384374017
-114.396575,39.13128333,train,1.4296210080182222E-4,23.449221935981928,0.30642143273445455
-119.7248425,39.14246689,train,0.0013454485284599077,80.2515256584011,0.9680467153716202
-116.7513432,39.44962376,train,9.901130297714942E-5,15.63828883224536,0.2238465740371306
-117.4329948,39.12206118,train,3.759005014391737E-4,48.080357098182056,0.6178961291919619
-117.5818333,38.88183833,train,3.7114325459702304E-4,47.740636290615775,0.6132153926929678
-119.7002807,39.02495157,train,0.0013553115739706628,80.52255625003367,0.9688432178564652
-114.2147512,38.99944335,train,1.9780408179955448E-4,31.958404510383726,0.39724884642866276
-119.0866472,38.85552,train,1.241024324466522E-4,20.07443040909785,0.2721222494029204
-119.667105,39.62269667,train,7.653244462623195E-4,67.2683993308088,0.8589635455309154
-119.9298375,39.2409494,train,8.780286201428742E-4,71.10679431481482,0.8943038552778151
-119.8302856,39.21612524,train,0.001648468855876262,85.12916940230936,0.9852868975805117
-119.8158073,39.14446631,train,0.0032316141184370404,94.86672992699715,0.9997441316396043
-117.5764833,38.63868,train,1.4929873927507602E-4,24.511243105449438,0.3175789672167947
-119.8363865,39.58950659,train,0.0010504141838816206,75.03964881674554,0.9320091879333898
-119.9237835,39.13725027,train,0.0011011966551828453,76.79693704983504,0.9402958094091804
-115.3598033,38.81195,train,2.6576870619706783E-4,39.735804761087316,0.49348251935817955
-117.4988633,38.73013667,train,3.7066720669476903E-4,47.7177847092872,0.6127438565939223
-116.8552633,39.32678667,train,5.32068431213361E-5,6.067994891988206,0.12731027197046962
-119.8947967,39.84386167,train,5.302401949908504E-4,57.301896952009045,0.7425868369964248
-119.9317167,41.97089667,train,1.4209148368390907E-4,23.31204435757413,0.3048742652773695
-119.7641611,39.7146,train,5.735437964930903E-4,60.10526591712624,0.769591655174539
-114.9899667,40.63058833,train,3.888932391189958E-5,3.341753129722093,0.09473864065667947
-114.5379117,38.76533667,train,1.8437460755430326E-4,29.980674690570606,0.3761716678650996
-114.4577033,38.63391333,train,2.988599475370187E-4,42.297402629285365,0.5346142625109198
-114.05219,37.89176109,train,3.015660395262732E-4,42.5402708511255,0.5378263182901615
-119.7863617,39.61199167,train,8.895157753956417E-4,71.45384090930848,0.8973660565126171
-115.3769617,38.34895833,train,2.7956760857923376E-4,40.70661817642739,0.5110586482839258
-114.1177222,38.877595,train,1.1639777395931778E-4,18.72139613289918,0.25762681266288223
-115.3168677,37.97601949,train,8.376286977371146E-5,12.400708643204418,0.19295747107920702
-115.3703043,37.6466097,train,3.41641512411766E-4,45.639578183665,0.5828802309314659
-115.3776884,37.69646777,train,2.502937214973094E-4,38.26080706054854,0.47301883187516847
-118.4159666,39.55318273,train,1.3741107742729118E-4,22.57834758690194,0.2964974064344007
-114.1255404,39.01442416,train,6.0931102769244235E-5,7.606833111103454,0.14439316826536153
-119.8066559,39.32597915,train,0.002363981855345095,90.52198710194388,0.997642771159173
-114.54605,39.214355,train,2.4520924041453136E-4,37.72519230376655,0.4661164172179947
-119.2256167,41.73280833,train,6.0925702971329744E-5,7.605621779697596,0.14438134369783118
-116.7913696,39.18484657,train,1.7068503581015785E-4,27.75154272259738,0.3539275207772338
-119.9576417,39.477255,train,9.108961245501434E-4,71.90648155948871,0.9028312838224382
-119.994846,41.5593255,train,1.658392524743932E-4,27.01122339485202,0.3458649858507076
-115.3861917,39.33724167,train,1.0574594350158322E-4,16.927722940570344,0.23710998010320783
-119.1843226,38.755529,train,1.6713085792028E-4,27.243049682306285,0.34802377465723733
-119.2200411,39.59156328,train,1.0080402922660908E-4,15.955556811755876,0.22739958159980778
-118.9388117,38.38608,train,3.929401125346333E-4,49.288419396463226,0.6342017059161793
-119.0099728,38.4586289,train,3.432472899698955E-4,45.798274334883665,0.584590973080779
-118.9349806,38.27450442,train,0.001257771929483026,79.13615002885157,0.96000835669394
-116.5474083,39.03169167,train,1.5771511064208418E-4,25.806625751656235,0.33212145636714907
-118.9502906,41.90230624,train,1.2836431711660287E-4,20.711667460855672,0.28001856019188076
-119.0011271,41.85377339,train,1.7575126893518386E-4,28.617227458698316,0.3622506066403036
-114.9001917,39.62348833,train,1.6653756067058092E-4,27.136560584422273,0.3470330239760837
-114.9527598,39.27860831,train,6.431936028428098E-5,8.351055849262634,0.15178070208011007
-118.8035967,41.92255333,train,1.4136869522556278E-4,23.194415485065203,0.30358718140876473
-119.7148791,39.69488879,train,8.40014384714492E-4,70.15855504711199,0.88350360380819
