X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-117.8373011,33.9178809,train,0.0011352582039447254,60.88173480327887,0.8094625676010713
-116.902275,32.75613833,train,0.0010559420066373233,57.81289912321257,0.7860632660600475
-116.6316217,33.388255,train,0.0012546312014375615,67.6903570941668,0.8399447739339643
-119.9533615,34.56179428,train,0.0010385438447927963,57.0801284888305,0.7805579395818956
-117.825645,34.0831305,train,0.0020023799218360687,86.43826263178445,0.9462941031430339
-118.5797522,35.98109157,train,4.426339324096685E-4,27.75459480496923,0.476078310314602
-116.829405,33.664605,train,4.5046822911589285E-4,28.082126064662003,0.4820383587056387
-116.78457,33.1517555,train,6.924826896555686E-4,39.549314500100536,0.636249393108013
-122.1969612,38.82869244,train,4.347273260186012E-5,2.7284191261432484,0.06151334405267628
-117.2398217,33.40929167,train,0.0011476116737659978,61.65639498575054,0.8128691827482556
-117.9347,34.15229717,train,0.002882670589116285,96.75714143300952,0.9851505133948759
-119.9215679,34.46822743,train,0.0019932140538650184,86.03824755001278,0.9455703826332739
-118.6025081,35.18918004,train,5.327888019674192E-4,32.15571689484292,0.540709917727973
-118.3619085,34.11434974,train,0.002564235226800986,94.06029233388298,0.9763585522738577
-118.1657499,34.13068665,train,0.0013203184815355948,69.25581625651027,0.8545851588952158
-120.8599185,35.39993131,train,5.249847635715658E-4,31.759286992869875,0.535445515995441
-117.182205,32.78905,train,0.0036532947386545243,100.0,0.9951810194717547
-116.9027822,33.08601367,train,0.001608516159148461,78.29942671510145,0.9045394612699549
-118.0176457,34.20664958,train,0.0014514664686355548,73.8823277657534,0.8799311969085716
-118.0130815,34.35906081,train,0.0010933099600321358,59.61438206595984,0.7974252443908183
-119.8673294,37.46870974,train,8.9528589433458E-5,6.099309346474436,0.12255905235126341
-116.450669,32.769603,train,0.0010328253995712789,56.768233765512306,0.7787176849046284
-116.6012717,33.58097,train,5.436772122696217E-4,32.67750080671451,0.5479554222643126
-118.4797133,35.966225,train,1.8066705570946408E-4,11.663713220789047,0.23190532101421613
-119.2687,34.60308333,train,7.773979495879691E-4,43.81288187705091,0.6786727507686318
-116.982375,34.136425,train,0.0024286875467570976,93.05300069579823,0.9711833789311868
-119.1658517,34.58537167,train,2.5004089463079564E-4,16.250931446860903,0.30591047786705305
-121.5807883,37.38418156,train,7.43638698419752E-4,41.457248417374664,0.6624338961169663
-116.9018843,34.19325918,train,0.0019503994482638629,84.55790244629361,0.9420584948545889
-119.150235,34.34111552,train,0.0010821969119932425,59.011853465220554,0.7941107840014598
-116.7958306,33.83313333,train,0.00143376891078922,73.27500711379132,0.8767875538993867
-121.8161612,37.50555897,train,2.286062122994511E-4,14.936946901306428,0.283839936305026
-117.4473993,33.96644703,train,0.001088608230624561,59.3167194651236,0.7960295182244491
-117.2080203,33.0877287,train,0.0012004813794566302,64.02224121040177,0.8267738179454913
-117.7761167,33.830395,train,0.0022068347392452154,89.36227067395599,0.9601572124573856
-121.7949358,37.2111955,train,3.3632161899206333E-4,21.832159500553214,0.3880819081437723
-121.9888198,37.92405319,train,3.4771153730185904E-4,22.3597335385074,0.3981761192855565
-121.8026117,40.29448333,train,2.3594351026116396E-5,1.5253468244357733,0.03386981001865064
-120.4424925,34.86923345,train,7.433159212242115E-4,41.43845320185141,0.6622747377586358
-117.5704173,33.43586372,train,0.0011863823215265473,63.326456466248416,0.8231701251071926
-119.29,34.44944444,train,9.299079434255279E-4,51.609015699292726,0.7428298920677303
-119.3633298,34.60792887,train,3.520861030982786E-4,22.70100134237009,0.4020086290681192
-119.0159269,34.57262171,train,1.9662912545019833E-4,12.945617377112177,0.24960304269098088
-116.5860144,33.21491798,train,6.859506052644669E-4,38.77624452449062,0.6327628582646307
-117.5637917,34.12551111,train,0.0013914230206957022,71.57591529226298,0.8689274358593142
-117.333773,34.045737,train,4.758861863148477E-4,29.270511253060818,0.5009125398645542
-117.9818268,34.30456161,train,5.74800816909066E-4,34.07866056435523,0.5680419154651655
-117.7620611,33.55773889,train,0.001623579547184358,79.10868297958925,0.906616496468868
-122.620194,38.957441,train,1.4783848239891356E-4,9.747116376518242,0.1941842275226131
-117.1115977,33.73038921,train,3.7048225887412824E-4,23.71567958933624,0.41785999650309624
-118.196873,34.257398,train,0.0013883704361153672,71.15047959698764,0.8683418193632504
-116.8456158,32.76355621,train,6.863904147176176E-4,38.81596025043643,0.632998654630941
-118.5108008,34.44877772,train,6.428185328000827E-4,36.53360813915428,0.6088868317495735
-116.41275,32.865105,train,0.0022613860800126074,90.52436002077748,0.9632081704797046
-119.0930417,34.808745,train,6.924796836090371E-4,39.5487401213362,0.6362477962518738
-116.585205,32.905845,train,0.0012124321827485691,64.86791075758,0.8297708525146901
-116.9904164,33.9511563,train,4.49763841032829E-4,28.02248153325814,0.48150527132180077
-117.026088,33.298038,train,7.297257149275069E-4,40.54324503482721,0.6555050003102365
-118.53572,34.060075,train,0.0030002804529364333,97.34582496079386,0.9874939768180678
-118.6015037,34.12488975,train,0.0016897164680375672,80.76826119858413,0.9152140559935561
-121.5690759,36.29008221,train,9.468799193407724E-4,52.433136010885455,0.7491256398234373
-117.637945,33.58867722,train,0.0014089606106945506,72.30373160816929,0.8722417793908492
-120.622545,35.18711167,train,5.943890131876117E-4,34.55146636549887,0.5802235207226156
-119.5675278,34.47734167,train,5.348276400189004E-4,32.20289026625974,0.5420754086630661
-117.0862389,33.27838611,train,7.843970697629141E-4,43.98137096208604,0.6819404251233988
-117.9956498,34.00170658,train,0.002045282249726753,87.25196114064839,0.9495557295333491
-119.7346311,34.4148272,train,0.0022186489050096295,89.8032025485766,0.9608387300972802
-120.6900698,35.2467407,train,7.399402493667865E-4,41.24963477960603,0.6606057232675031
-117.2704383,33.05738883,train,0.0012025088341936234,64.26239875605371,0.8272859563361683
-118.242805,34.20890833,train,0.001618901225549294,78.7844310011682,0.9059763047174391
-121.869627,38.689979,train,2.256645736967817E-5,1.4750977740337983,0.03241844966233154
-122.415329,40.59395287,train,1.0134930653693224E-4,6.978401982490219,0.13757607983462428
-118.9659856,34.05944211,train,0.0011403841141050383,61.23970594905031,0.8108835614969447
-120.6689617,35.61607167,train,2.4258045851081314E-4,15.830940907898489,0.29830698578044634
-118.960609,34.135125,train,0.0018366857057244424,82.375642599892,0.9315913644132217
-122.4877383,39.09050283,train,6.834172984277195E-4,38.52133936038091,0.6314017163428591
-118.0276417,35.76922,train,3.861753534771134E-5,2.4361232793694994,0.0548354277676274
-120.6969467,35.30239692,train,4.937649082398574E-4,30.107636992684473,0.5137749166656282
-122.6058421,37.9211851,train,3.437509560937713E-4,22.181222897770958,0.39468511544580287
-121.8500444,37.12654444,train,0.001133528697779388,60.749448457694626,0.8089807125585463
-120.8154636,35.32598382,train,5.724180374313981E-4,33.97894876102007,0.5665361868268729
-120.614905,35.28346667,train,5.255867956187646E-4,31.814508396466366,0.5358537703063861
-122.347042,39.142639,train,1.533441090655128E-4,10.04640859849103,0.20063724999113453
-122.6172033,38.66188333,train,3.0185580679990836E-4,19.631854101237916,0.3564938617361807
-121.3327383,35.86137705,train,8.30282942416623E-4,46.03435001226957,0.7025554061875485
-116.9747083,33.82223,train,7.58313567427623E-4,42.52014220299541,0.6695912606417156
-116.9396348,33.21199004,train,8.334299207133873E-4,46.27150374272939,0.7039192594993537
-121.3434667,37.17103833,train,5.546883545611788E-4,33.136588128103,0.555166362726464
-121.5808867,36.36852,train,6.710639270695601E-4,38.12621996676397,0.6246916382493166
-121.584379,37.69964697,train,3.032263308893551E-4,19.76152756235471,0.35778054080689603
-118.906669,34.070224,train,0.002575033854726838,94.31810594267307,0.9767284555085346
-118.1214917,35.90851667,train,1.532851952305426E-4,10.043388043669118,0.20056847266358824
-118.2976181,34.52573956,train,1.898054834490556E-4,12.25101947369498,0.2420878797271948
-116.75312,34.23181667,train,9.827542264284532E-4,54.26738079055533,0.7619306085190142
-116.5985738,32.70601796,train,0.0012436635262982546,66.73477450097506,0.837360535798088
-117.19918,34.09708333,train,0.0010217507455858033,56.56251839850332,0.7751097476004685
-120.6112883,34.79092,train,8.499852606761621E-4,46.98079272306082,0.7109917809020292
-116.8008561,33.300073,train,0.001249160040255044,67.38382375530644,0.8386608155827096
-122.7116288,38.01892325,train,1.903173026286186E-4,12.292712580282856,0.24265416924864036
-119.9989389,34.821375,train,2.4076015163203423E-4,15.69932722588599,0.2964391677857262
-116.8948485,32.91587848,train,0.001801829699708308,81.83032631569968,0.9280190120627219
-121.5563603,39.51279266,train,8.313610063672389E-5,5.68109619517754,0.11432938972334028
-117.317245,33.44246333,train,0.001003417550783617,55.77270708513921,0.7690073438234185
-121.6836971,36.32065223,train,6.5241273559858E-4,36.99648845568846,0.6143285720546336
-116.9012836,32.97371549,train,0.001404998205409934,71.98387950668813,0.871500349117452
-118.3112455,34.21573096,train,0.0017184664954410758,80.9196345571483,0.918700175802042
-117.5633748,33.91849717,train,0.0011675133379462814,62.83392920407266,0.8182296697595661
-118.8722794,34.1121414,train,0.0021759887854452854,89.14148981922789,0.958321385118281
-121.4721617,36.03286117,train,0.0010383103919257197,57.06716386683746,0.780483112547736
-116.6867639,32.97345278,train,0.0011858104963297076,63.30536856675969,0.8230223961304768
-118.1564417,34.383105,train,0.0011669092353098905,62.607590804474455,0.8180692378597985
-117.0361194,33.19611944,train,9.84759031049568E-4,54.759479164138675,0.7626266024094923
-120.1270859,34.5011808,train,8.621758144318253E-4,47.44830708455046,0.7160914141372803
-116.8082028,32.95371389,train,0.0010691771888137996,58.345643409517365,0.7901586097589914
-118.97615,34.77855333,train,6.103981995029556E-4,35.147716440199474,0.5899238366016084
-122.5003583,40.49692167,train,8.582307523357498E-5,5.857073536638584,0.1177979512333911
-121.5276779,37.62937415,train,2.680527022385844E-4,17.6260308989132,0.3239298174006544
-119.6332783,37.548905,train,2.3780616032807882E-4,15.461017110481345,0.29339748879490446
-121.4742703,37.6617495,train,1.9378687517660446E-4,12.654131073739109,0.24648185106527376
-118.7528917,34.0434945,train,0.0022185595214187135,89.58402793932844,0.9608336178915414
-117.2775688,34.20379557,train,6.860867194443073E-4,38.789940539062016,0.6328358497529853
-120.4097833,35.06454167,train,3.520065404054904E-4,22.69137235227711,0.40193914343243564
-118.4892654,34.36602783,train,0.0018643382916679802,83.30428242207715,0.9342988895269321
-117.5646283,33.54872833,train,9.866911325695214E-4,55.05536163795114,0.7632954310209663
-120.5606483,35.02390539,train,4.6372625676605836E-4,28.711096109769333,0.4919705338206568
-122.4527056,38.6998917,train,3.0006284891613934E-4,19.47873223098045,0.354806699300277
-117.5404361,33.6736528,train,0.0014661083299407087,74.29187741451716,0.8824713329224121
-117.9563389,34.3489944,train,0.0018567697651841397,82.93185091141754,0.9335686727970631
-121.2347722,37.4749583,train,3.343705829656504E-4,21.70135381468813,0.3863359137296537
-121.3426361,37.4242444,train,4.506482599539436E-4,28.097372210346347,0.48217451973484704
-117.2208884,32.82429334,train,0.003554139742358657,99.63466940010139,0.9944301606243001
-116.915695,33.76815,train,3.0556277740050004E-4,19.88967511196406,0.3599681210909643
-120.6838826,35.75147647,train,2.3868510279921818E-4,15.509744557104867,0.2943038938993612
-116.8290874,32.69377516,train,0.0012404458486832406,66.3419688791657,0.8365944901353776
-117.1392583,34.1064,train,0.001090385260308008,59.53430043635142,0.7965581630831411
-122.1594167,37.27850333,train,0.0015464380937458954,76.31863965060703,0.8954808379421144
-119.0777747,34.35992636,train,9.940915653799459E-4,55.44798547068816,0.7658398257305898
